Name,Time,Cumulative PnL
TestPybindStrategy,2021-Nov-05 14:54:37.530571,-73116.817349
TestPybindStrategy,2021-Nov-05 14:55:38.359290,-74952.512072
TestPybindStrategy,2021-Nov-05 14:56:39.105890,-73358.652263
TestPybindStrategy,2021-Nov-05 14:57:39.770865,-64243.409258
TestPybindStrategy,2021-Nov-05 14:58:40.487586,-67943.984717
TestPybindStrategy,2021-Nov-05 14:59:42.694385,-70771.121379
TestPybindStrategy,2021-Nov-05 15:00:43.424337,-72005.088600
TestPybindStrategy,2021-Nov-05 15:01:46.300430,-65860.618985
TestPybindStrategy,2021-Nov-05 15:02:47.143290,-77384.732216
TestPybindStrategy,2021-Nov-05 15:03:48.289804,-82625.832834
TestPybindStrategy,2021-Nov-05 15:04:49.482994,-83137.572894
TestPybindStrategy,2021-Nov-05 15:05:49.824046,-95716.835867
TestPybindStrategy,2021-Nov-05 15:06:50.788199,-73761.184941
TestPybindStrategy,2021-Nov-05 15:07:55.661282,-96028.309625
TestPybindStrategy,2021-Nov-05 15:09:00.359057,-72848.517418
TestPybindStrategy,2021-Nov-05 15:10:01.427832,-70996.221852
TestPybindStrategy,2021-Nov-05 15:11:07.198966,-61474.038584
TestPybindStrategy,2021-Nov-05 15:12:09.615362,-97510.894233
TestPybindStrategy,2021-Nov-05 15:13:14.298307,-59700.804717
TestPybindStrategy,2021-Nov-05 15:14:18.114875,-63184.995587
TestPybindStrategy,2021-Nov-05 15:15:21.620368,-63344.991451
TestPybindStrategy,2021-Nov-05 15:16:22.111630,-70659.327205
TestPybindStrategy,2021-Nov-05 15:17:22.934096,-63068.222956
TestPybindStrategy,2021-Nov-05 15:18:28.091133,-55837.999290
TestPybindStrategy,2021-Nov-05 15:19:29.972603,-62660.394311
TestPybindStrategy,2021-Nov-05 15:20:30.445954,-60135.669354
TestPybindStrategy,2021-Nov-05 15:21:31.800756,-70640.825129
TestPybindStrategy,2021-Nov-05 15:22:33.228807,-68868.345129
TestPybindStrategy,2021-Nov-05 15:23:34.329492,-104826.250858
TestPybindStrategy,2021-Nov-05 15:24:35.757414,-78966.717924
TestPybindStrategy,2021-Nov-05 15:25:38.883676,-105478.754631
TestPybindStrategy,2021-Nov-05 15:26:39.695179,-78553.729915
TestPybindStrategy,2021-Nov-05 15:27:44.043241,-83859.468357
TestPybindStrategy,2021-Nov-05 15:28:46.714435,-93953.241842
TestPybindStrategy,2021-Nov-05 15:29:47.087266,-106987.049634
TestPybindStrategy,2021-Nov-05 15:30:49.448858,-95586.822037
TestPybindStrategy,2021-Nov-05 15:31:51.608945,-107805.208024
TestPybindStrategy,2021-Nov-05 15:32:53.736866,-84253.146309
TestPybindStrategy,2021-Nov-05 15:33:54.144881,-87090.434101
TestPybindStrategy,2021-Nov-05 15:34:56.076691,-108860.710783
TestPybindStrategy,2021-Nov-05 15:35:56.541605,-90381.769090
TestPybindStrategy,2021-Nov-05 15:36:58.020870,-94340.816882
TestPybindStrategy,2021-Nov-05 15:38:01.839200,-91238.182848
TestPybindStrategy,2021-Nov-05 15:39:06.501184,-90168.235481
TestPybindStrategy,2021-Nov-05 15:40:12.725232,-94606.173673
TestPybindStrategy,2021-Nov-05 15:41:14.203314,-94609.309724
TestPybindStrategy,2021-Nov-05 15:42:18.428728,-91291.217831
TestPybindStrategy,2021-Nov-05 15:43:22.787544,-100253.235982
TestPybindStrategy,2021-Nov-05 15:44:25.065225,-110473.488197
TestPybindStrategy,2021-Nov-05 15:45:25.881358,-93768.662342
TestPybindStrategy,2021-Nov-05 15:46:27.231819,-92715.980304
TestPybindStrategy,2021-Nov-05 15:47:30.543706,-95020.158499
TestPybindStrategy,2021-Nov-05 15:48:31.112577,-82598.312458
TestPybindStrategy,2021-Nov-05 15:49:32.354631,-87230.090877
TestPybindStrategy,2021-Nov-05 15:50:34.530959,-111810.955868
TestPybindStrategy,2021-Nov-05 15:51:37.322479,-95218.963661
TestPybindStrategy,2021-Nov-05 15:52:41.318920,-112899.126221
TestPybindStrategy,2021-Nov-05 15:53:44.743621,-113223.232298
TestPybindStrategy,2021-Nov-05 15:54:45.934437,-100644.952298
TestPybindStrategy,2021-Nov-05 15:55:46.313062,-105904.684497
TestPybindStrategy,2021-Nov-05 15:56:47.541970,-107280.070239
TestPybindStrategy,2021-Nov-05 15:57:48.164253,-106436.128210
TestPybindStrategy,2021-Nov-05 15:58:50.366882,-101678.030659
TestPybindStrategy,2021-Nov-05 15:59:52.091027,-112743.565111
TestPybindStrategy,2021-Nov-05 16:00:54.288705,-101207.314549
TestPybindStrategy,2021-Nov-05 16:01:57.036217,-114183.372632
TestPybindStrategy,2021-Nov-05 16:03:00.037869,-99081.036639
TestPybindStrategy,2021-Nov-05 16:04:00.342888,-94205.149245
TestPybindStrategy,2021-Nov-05 16:05:01.464211,-90695.045772
TestPybindStrategy,2021-Nov-05 16:06:04.394322,-97221.450112
TestPybindStrategy,2021-Nov-05 16:07:05.892218,-104810.772716
TestPybindStrategy,2021-Nov-05 16:08:11.022331,-99785.650810
TestPybindStrategy,2021-Nov-05 16:09:12.342318,-102055.493188
TestPybindStrategy,2021-Nov-05 16:10:14.417508,-116090.014915
TestPybindStrategy,2021-Nov-05 16:11:15.304068,-105960.521104
TestPybindStrategy,2021-Nov-05 16:12:16.313661,-113688.413514
TestPybindStrategy,2021-Nov-05 16:13:17.908913,-121715.134110
TestPybindStrategy,2021-Nov-05 16:14:20.119845,-104293.432238
TestPybindStrategy,2021-Nov-05 16:15:21.766910,-109963.730344
TestPybindStrategy,2021-Nov-05 16:16:25.075532,-107550.378419
TestPybindStrategy,2021-Nov-05 16:17:26.406682,-109693.652759
TestPybindStrategy,2021-Nov-05 16:18:28.262737,-103356.785188
TestPybindStrategy,2021-Nov-05 16:19:30.916109,-107467.455317
TestPybindStrategy,2021-Nov-05 16:20:32.816084,-110194.108181
TestPybindStrategy,2021-Nov-05 16:21:35.976978,-117531.257282
TestPybindStrategy,2021-Nov-05 16:22:43.495012,-117790.883669
TestPybindStrategy,2021-Nov-05 16:23:52.839514,-110043.772150
TestPybindStrategy,2021-Nov-05 16:24:54.914383,-114333.784690
TestPybindStrategy,2021-Nov-05 16:25:58.830280,-117092.902572
TestPybindStrategy,2021-Nov-05 16:27:00.020740,-118685.045104
TestPybindStrategy,2021-Nov-05 16:28:01.018484,-115316.715348
TestPybindStrategy,2021-Nov-05 16:29:07.624538,-114647.841315
TestPybindStrategy,2021-Nov-05 16:30:09.758616,-115019.273425
TestPybindStrategy,2021-Nov-05 16:31:15.823867,-110936.755736
TestPybindStrategy,2021-Nov-05 16:32:17.396935,-112678.570053
TestPybindStrategy,2021-Nov-05 16:33:21.115720,-121298.654170
TestPybindStrategy,2021-Nov-05 16:34:24.082689,-117528.506126
TestPybindStrategy,2021-Nov-05 16:35:26.060888,-122377.564289
TestPybindStrategy,2021-Nov-05 16:36:27.699564,-143433.995817
TestPybindStrategy,2021-Nov-05 16:37:29.464848,-136362.253543
TestPybindStrategy,2021-Nov-05 16:38:30.556451,-166287.041678
TestPybindStrategy,2021-Nov-05 16:39:35.933603,-149461.391148
TestPybindStrategy,2021-Nov-05 16:40:38.041383,-219247.996553
TestPybindStrategy,2021-Nov-05 16:41:40.549878,-219706.080749
TestPybindStrategy,2021-Nov-05 16:42:47.538959,-152663.627287
TestPybindStrategy,2021-Nov-05 16:43:52.943867,-182671.461393
TestPybindStrategy,2021-Nov-05 16:44:56.493006,-182734.448273
TestPybindStrategy,2021-Nov-05 16:46:00.681155,-170805.407158
TestPybindStrategy,2021-Nov-05 16:47:07.131016,-179899.518677
TestPybindStrategy,2021-Nov-05 16:48:10.104886,-170859.230374
TestPybindStrategy,2021-Nov-05 16:49:11.932524,-165249.162140
TestPybindStrategy,2021-Nov-05 16:50:13.674226,-183958.916850
TestPybindStrategy,2021-Nov-05 16:51:17.318763,-176724.360092
TestPybindStrategy,2021-Nov-05 16:52:21.020397,-163431.167436
TestPybindStrategy,2021-Nov-05 16:53:26.099036,-185778.763436
TestPybindStrategy,2021-Nov-05 16:54:27.281355,-147814.439319
TestPybindStrategy,2021-Nov-05 16:55:28.752432,-143188.826999
TestPybindStrategy,2021-Nov-05 16:56:30.519712,-187808.920196
TestPybindStrategy,2021-Nov-05 16:57:31.845505,-140393.939264
TestPybindStrategy,2021-Nov-05 16:58:32.423684,-188666.006990
TestPybindStrategy,2021-Nov-05 16:59:33.091860,-145265.392129
TestPybindStrategy,2021-Nov-05 17:00:35.541886,-145449.759833
TestPybindStrategy,2021-Nov-05 17:01:36.362102,-149057.377610
TestPybindStrategy,2021-Nov-05 17:02:37.468990,-154343.264824
TestPybindStrategy,2021-Nov-05 17:03:39.232410,-136305.400521
TestPybindStrategy,2021-Nov-05 17:04:40.471652,-142895.918292
TestPybindStrategy,2021-Nov-05 17:05:43.449876,-136418.634011
TestPybindStrategy,2021-Nov-05 17:06:45.763011,-166317.979686
TestPybindStrategy,2021-Nov-05 17:07:46.784417,-151499.341433
TestPybindStrategy,2021-Nov-05 17:08:48.009067,-156508.006681
TestPybindStrategy,2021-Nov-05 17:09:50.963971,-183457.305393
TestPybindStrategy,2021-Nov-05 17:10:52.187710,-181845.019991
TestPybindStrategy,2021-Nov-05 17:11:52.335172,-204140.718405
TestPybindStrategy,2021-Nov-05 17:12:53.013124,-190706.780805
TestPybindStrategy,2021-Nov-05 17:13:54.567514,-195935.862221
TestPybindStrategy,2021-Nov-05 17:14:56.033604,-218402.056329
TestPybindStrategy,2021-Nov-05 17:15:57.059222,-213310.667131
TestPybindStrategy,2021-Nov-05 17:16:57.359791,-203253.332310
TestPybindStrategy,2021-Nov-05 17:17:57.681917,-218993.270388
TestPybindStrategy,2021-Nov-05 17:18:58.366982,-205608.470388
TestPybindStrategy,2021-Nov-05 17:19:59.392640,-174574.478489
TestPybindStrategy,2021-Nov-05 17:21:00.250491,-179928.369764
TestPybindStrategy,2021-Nov-05 17:22:00.986792,-220719.604138
TestPybindStrategy,2021-Nov-05 17:23:01.752627,-196017.095789
TestPybindStrategy,2021-Nov-05 17:24:02.571958,-221117.029896
TestPybindStrategy,2021-Nov-05 17:25:05.065576,-207003.047462
TestPybindStrategy,2021-Nov-05 17:26:05.986381,-222964.954824
TestPybindStrategy,2021-Nov-05 17:27:06.326779,-217653.733420
TestPybindStrategy,2021-Nov-05 17:28:08.590885,-237373.751686
TestPybindStrategy,2021-Nov-05 17:29:09.214375,-252070.994699
TestPybindStrategy,2021-Nov-05 17:30:10.610027,-268347.255891
TestPybindStrategy,2021-Nov-06 04:00:00,-266589.428305
