Name,Time,Cumulative PnL
TestPybindStrategy,2021-Nov-05 14:29:03.270156,-93087.283279
TestPybindStrategy,2021-Nov-05 14:30:04.203738,-93891.323279
TestPybindStrategy,2021-Nov-05 14:31:05.273470,-66341.643279
TestPybindStrategy,2021-Nov-05 14:32:06.484538,-94972.083279
TestPybindStrategy,2021-Nov-05 14:33:08.212300,-96386.363279
TestPybindStrategy,2021-Nov-05 14:34:08.833662,-96951.283279
TestPybindStrategy,2021-Nov-05 14:35:09.478166,-96300.803279
TestPybindStrategy,2021-Nov-05 14:36:10.093939,-89936.483279
TestPybindStrategy,2021-Nov-05 14:37:11.112722,-86043.683279
TestPybindStrategy,2021-Nov-05 14:38:12.521434,-84558.650479
TestPybindStrategy,2021-Nov-05 14:39:16.646181,-140550.803279
TestPybindStrategy,2021-Nov-05 14:40:17.670792,-100945.883279
TestPybindStrategy,2021-Nov-05 14:41:18.210180,-99563.643279
TestPybindStrategy,2021-Nov-05 14:42:19.528742,-124776.723279
TestPybindStrategy,2021-Nov-05 14:43:20.545829,-109219.043279
TestPybindStrategy,2021-Nov-05 14:44:22.850544,-99779.083279
TestPybindStrategy,2021-Nov-05 14:45:24.427045,-94993.236879
TestPybindStrategy,2021-Nov-05 14:46:25.776940,-109677.683279
TestPybindStrategy,2021-Nov-05 14:47:29.923817,-124553.363279
TestPybindStrategy,2021-Nov-05 14:48:31.068517,-113084.850479
TestPybindStrategy,2021-Nov-05 14:49:32.509612,-113168.010479
TestPybindStrategy,2021-Nov-05 14:50:32.932424,-118311.070479
TestPybindStrategy,2021-Nov-05 14:51:33.379920,-241102.323279
TestPybindStrategy,2021-Nov-05 14:52:34.034100,-127217.643279
TestPybindStrategy,2021-Nov-05 14:53:36.700805,-120209.963279
TestPybindStrategy,2021-Nov-05 14:54:37.530571,-106020.243279
TestPybindStrategy,2021-Nov-05 14:55:38.359290,-109670.043279
TestPybindStrategy,2021-Nov-05 14:56:39.105890,-106246.443279
TestPybindStrategy,2021-Nov-05 14:57:39.770865,-87975.523279
TestPybindStrategy,2021-Nov-05 14:58:40.487586,-95383.083279
TestPybindStrategy,2021-Nov-05 14:59:42.694385,-101006.643279
TestPybindStrategy,2021-Nov-05 15:00:43.424337,-103371.003279
TestPybindStrategy,2021-Nov-05 15:01:46.300430,-90744.683279
TestPybindStrategy,2021-Nov-05 15:02:47.143290,-114131.523279
TestPybindStrategy,2021-Nov-05 15:03:48.289804,-124221.936879
TestPybindStrategy,2021-Nov-05 15:04:49.482994,-124705.123279
TestPybindStrategy,2021-Nov-05 15:05:49.824046,-150149.048079
TestPybindStrategy,2021-Nov-05 15:06:50.788199,-106017.781679
TestPybindStrategy,2021-Nov-05 15:07:55.661282,-151442.568079
TestPybindStrategy,2021-Nov-05 15:09:00.359057,-104224.448079
TestPybindStrategy,2021-Nov-05 15:10:01.427832,-100327.368079
TestPybindStrategy,2021-Nov-05 15:11:07.198966,-80518.946479
TestPybindStrategy,2021-Nov-05 15:12:09.615362,-153860.808079
TestPybindStrategy,2021-Nov-05 15:13:14.298307,-76382.222079
TestPybindStrategy,2021-Nov-05 15:14:18.114875,-83267.808079
TestPybindStrategy,2021-Nov-05 15:15:21.620368,-83574.888079
TestPybindStrategy,2021-Nov-05 15:16:22.111630,-98439.368079
TestPybindStrategy,2021-Nov-05 15:17:22.934096,-82491.248079
TestPybindStrategy,2021-Nov-05 15:18:28.091133,-66833.088079
TestPybindStrategy,2021-Nov-05 15:19:29.972603,-80496.128079
TestPybindStrategy,2021-Nov-05 15:20:30.445954,-74680.048079
TestPybindStrategy,2021-Nov-05 15:21:31.800756,-96420.288079
TestPybindStrategy,2021-Nov-05 15:22:33.228807,-92421.808079
TestPybindStrategy,2021-Nov-05 15:23:34.329492,-166433.728079
TestPybindStrategy,2021-Nov-05 15:24:35.757414,-113228.713679
TestPybindStrategy,2021-Nov-05 15:25:38.883676,-168523.128079
TestPybindStrategy,2021-Nov-05 15:26:39.695179,-111999.288079
TestPybindStrategy,2021-Nov-05 15:27:44.043241,-123044.688079
TestPybindStrategy,2021-Nov-05 15:28:46.714435,-143480.123279
TestPybindStrategy,2021-Nov-05 15:29:47.087266,-170311.603279
TestPybindStrategy,2021-Nov-05 15:30:49.448858,-146608.163279
TestPybindStrategy,2021-Nov-05 15:31:51.608945,-171624.883279
TestPybindStrategy,2021-Nov-05 15:32:53.736866,-122485.483279
TestPybindStrategy,2021-Nov-05 15:33:54.144881,-127637.443279
TestPybindStrategy,2021-Nov-05 15:34:56.076691,-172845.043279
TestPybindStrategy,2021-Nov-05 15:35:56.541605,-134469.763279
TestPybindStrategy,2021-Nov-05 15:36:58.020870,-141939.483279
TestPybindStrategy,2021-Nov-05 15:38:01.839200,-135293.203279
TestPybindStrategy,2021-Nov-05 15:39:06.501184,-133058.351279
TestPybindStrategy,2021-Nov-05 15:40:12.725232,-142223.961679
TestPybindStrategy,2021-Nov-05 15:41:14.203314,-142248.083279
TestPybindStrategy,2021-Nov-05 15:42:18.428728,-135358.683279
TestPybindStrategy,2021-Nov-05 15:43:22.787544,-153906.403279
TestPybindStrategy,2021-Nov-05 15:44:25.065225,-174969.216079
TestPybindStrategy,2021-Nov-05 15:45:25.881358,-140250.523279
TestPybindStrategy,2021-Nov-05 15:46:27.231819,-137969.843279
TestPybindStrategy,2021-Nov-05 15:47:30.543706,-142726.683279
TestPybindStrategy,2021-Nov-05 15:48:31.112577,-116785.843279
TestPybindStrategy,2021-Nov-05 15:49:32.354631,-126354.283279
TestPybindStrategy,2021-Nov-05 15:50:34.530959,-177127.243279
TestPybindStrategy,2021-Nov-05 15:51:37.322479,-141940.923279
TestPybindStrategy,2021-Nov-05 15:52:41.318920,-178522.883279
TestPybindStrategy,2021-Nov-05 15:53:44.743621,-178909.323279
TestPybindStrategy,2021-Nov-05 15:54:45.934437,-152548.043279
TestPybindStrategy,2021-Nov-05 15:55:46.313062,-163025.483279
TestPybindStrategy,2021-Nov-05 15:56:47.541970,-165832.203279
TestPybindStrategy,2021-Nov-05 15:57:48.164253,-163894.923279
TestPybindStrategy,2021-Nov-05 15:58:50.366882,-154228.871679
TestPybindStrategy,2021-Nov-05 15:59:52.091027,-176838.421679
TestPybindStrategy,2021-Nov-05 16:00:54.288705,-152497.883279
TestPybindStrategy,2021-Nov-05 16:01:57.036217,-178304.603279
TestPybindStrategy,2021-Nov-05 16:03:00.037869,-146829.403279
TestPybindStrategy,2021-Nov-05 16:04:00.342888,-136778.363279
TestPybindStrategy,2021-Nov-05 16:05:01.464211,-129372.683279
TestPybindStrategy,2021-Nov-05 16:06:04.394322,-142411.123279
TestPybindStrategy,2021-Nov-05 16:07:05.892218,-157880.203279
TestPybindStrategy,2021-Nov-05 16:08:11.022331,-146538.925279
TestPybindStrategy,2021-Nov-05 16:09:12.342318,-150460.425279
TestPybindStrategy,2021-Nov-05 16:10:14.417508,-179290.336879
TestPybindStrategy,2021-Nov-05 16:11:15.304068,-158389.176879
TestPybindStrategy,2021-Nov-05 16:12:16.313661,-174245.403279
TestPybindStrategy,2021-Nov-05 16:13:17.908913,-190733.483279
TestPybindStrategy,2021-Nov-05 16:14:20.119845,-154202.443279
TestPybindStrategy,2021-Nov-05 16:15:21.766910,-165347.403279
TestPybindStrategy,2021-Nov-05 16:16:25.075532,-160503.876879
TestPybindStrategy,2021-Nov-05 16:17:26.406682,-164210.226879
TestPybindStrategy,2021-Nov-05 16:18:28.262737,-150941.194879
TestPybindStrategy,2021-Nov-05 16:19:30.916109,-159394.686879
TestPybindStrategy,2021-Nov-05 16:20:32.816084,-164961.466879
TestPybindStrategy,2021-Nov-05 16:21:35.976978,-179376.252879
TestPybindStrategy,2021-Nov-05 16:22:43.495012,-178387.203279
TestPybindStrategy,2021-Nov-05 16:23:52.839514,-162078.243279
TestPybindStrategy,2021-Nov-05 16:24:54.914383,-170725.163279
TestPybindStrategy,2021-Nov-05 16:25:58.830280,-176386.723279
TestPybindStrategy,2021-Nov-05 16:27:00.020740,-179544.123279
TestPybindStrategy,2021-Nov-05 16:28:01.018484,-171936.403279
TestPybindStrategy,2021-Nov-05 16:29:07.624538,-169941.963279
TestPybindStrategy,2021-Nov-05 16:30:09.758616,-170480.123279
TestPybindStrategy,2021-Nov-05 16:31:15.823867,-160880.283279
TestPybindStrategy,2021-Nov-05 16:32:17.396935,-164126.083279
TestPybindStrategy,2021-Nov-05 16:33:21.115720,-181841.203279
TestPybindStrategy,2021-Nov-05 16:34:24.082689,-173835.883279
TestPybindStrategy,2021-Nov-05 16:35:26.060888,-183796.923279
TestPybindStrategy,2021-Nov-05 16:36:27.699564,-226819.083279
TestPybindStrategy,2021-Nov-05 16:37:29.464848,-212012.043279
TestPybindStrategy,2021-Nov-05 16:38:30.556451,-273241.323279
TestPybindStrategy,2021-Nov-05 16:39:35.933603,-238414.523279
TestPybindStrategy,2021-Nov-05 16:40:38.041383,-382057.443279
TestPybindStrategy,2021-Nov-05 16:41:40.549878,-382663.883279
TestPybindStrategy,2021-Nov-05 16:42:47.538959,-244705.123279
TestPybindStrategy,2021-Nov-05 16:43:52.943867,-306296.323279
TestPybindStrategy,2021-Nov-05 16:44:56.493006,-306501.763279
TestPybindStrategy,2021-Nov-05 16:46:00.681155,-281851.443279
TestPybindStrategy,2021-Nov-05 16:47:07.131016,-300563.643279
TestPybindStrategy,2021-Nov-05 16:48:10.104886,-281896.363279
TestPybindStrategy,2021-Nov-05 16:49:11.932524,-269814.403279
TestPybindStrategy,2021-Nov-05 16:50:13.674226,-308170.483279
TestPybindStrategy,2021-Nov-05 16:51:17.318763,-293065.052879
TestPybindStrategy,2021-Nov-05 16:52:21.020397,-265261.203279
TestPybindStrategy,2021-Nov-05 16:53:26.099036,-310610.799279
TestPybindStrategy,2021-Nov-05 16:54:27.281355,-231585.629279
TestPybindStrategy,2021-Nov-05 16:55:28.752432,-221989.679279
TestPybindStrategy,2021-Nov-05 16:56:30.519712,-313171.759279
TestPybindStrategy,2021-Nov-05 16:57:31.845505,-215777.699279
TestPybindStrategy,2021-Nov-05 16:58:32.423684,-314237.479279
TestPybindStrategy,2021-Nov-05 16:59:33.091860,-225663.329279
TestPybindStrategy,2021-Nov-05 17:00:35.541886,-225848.409279
TestPybindStrategy,2021-Nov-05 17:01:36.362102,-232896.549279
TestPybindStrategy,2021-Nov-05 17:02:37.468990,-243368.115279
TestPybindStrategy,2021-Nov-05 17:03:39.232410,-206755.615279
TestPybindStrategy,2021-Nov-05 17:04:40.471652,-220151.855279
TestPybindStrategy,2021-Nov-05 17:05:43.449876,-206866.925279
TestPybindStrategy,2021-Nov-05 17:06:45.763011,-267566.655279
TestPybindStrategy,2021-Nov-05 17:07:46.784417,-237357.679279
TestPybindStrategy,2021-Nov-05 17:08:48.009067,-247512.669279
TestPybindStrategy,2021-Nov-05 17:09:50.963971,-301960.363279
TestPybindStrategy,2021-Nov-05 17:10:52.187710,-298638.403279
TestPybindStrategy,2021-Nov-05 17:11:52.335172,-343651.803279
TestPybindStrategy,2021-Nov-05 17:12:53.013124,-316353.865679
TestPybindStrategy,2021-Nov-05 17:13:54.567514,-326852.363279
TestPybindStrategy,2021-Nov-05 17:14:56.033604,-372112.963279
TestPybindStrategy,2021-Nov-05 17:15:57.059222,-361924.683279
TestPybindStrategy,2021-Nov-05 17:16:57.359791,-341495.843279
TestPybindStrategy,2021-Nov-05 17:17:57.681917,-373231.483279
TestPybindStrategy,2021-Nov-05 17:18:58.366982,-345726.683279
TestPybindStrategy,2021-Nov-05 17:19:59.392640,-282847.443279
TestPybindStrategy,2021-Nov-05 17:21:00.250491,-293685.003279
TestPybindStrategy,2021-Nov-05 17:22:00.986792,-375652.563279
TestPybindStrategy,2021-Nov-05 17:23:01.752627,-326058.043279
TestPybindStrategy,2021-Nov-05 17:24:02.571958,-376449.363279
TestPybindStrategy,2021-Nov-05 17:25:05.065576,-347936.203279
TestPybindStrategy,2021-Nov-05 17:26:05.986381,-380217.883279
TestPybindStrategy,2021-Nov-05 17:27:06.326779,-369451.681679
TestPybindStrategy,2021-Nov-05 17:28:08.590885,-409365.276879
TestPybindStrategy,2021-Nov-05 17:29:09.214375,-438732.163279
TestPybindStrategy,2021-Nov-05 17:30:10.610027,-471558.963279
TestPybindStrategy,2021-Nov-06 04:00:00,-467971.923279
