Name,Time,Cumulative PnL
TestPybindStrategy,2021-Nov-05 15:26:39.695179,-8.112000
TestPybindStrategy,2021-Nov-05 15:27:44.043241,-8.612000
TestPybindStrategy,2021-Nov-05 15:28:46.714435,-9.512000
TestPybindStrategy,2021-Nov-05 15:29:47.087266,-10.712000
TestPybindStrategy,2021-Nov-05 15:30:49.448858,-9.612000
TestPybindStrategy,2021-Nov-05 15:31:51.608945,-10.712000
TestPybindStrategy,2021-Nov-05 15:32:53.736866,-8.512000
TestPybindStrategy,2021-Nov-05 15:33:54.144881,-8.712000
TestPybindStrategy,2021-Nov-05 15:34:56.076691,-10.712000
TestPybindStrategy,2021-Nov-05 15:35:56.541605,-9.012000
TestPybindStrategy,2021-Nov-05 15:36:58.020870,-9.312000
TestPybindStrategy,2021-Nov-05 15:38:01.839200,-9.012000
TestPybindStrategy,2021-Nov-05 15:39:06.501184,-8.912000
TestPybindStrategy,2021-Nov-05 15:40:12.725232,-9.312000
TestPybindStrategy,2021-Nov-05 15:41:14.203314,-9.312000
TestPybindStrategy,2021-Nov-05 15:42:18.428728,-9.012000
TestPybindStrategy,2021-Nov-05 15:43:22.787544,-9.812000
TestPybindStrategy,2021-Nov-05 15:44:25.065225,-10.712000
TestPybindStrategy,2021-Nov-05 15:45:25.881358,-9.212000
TestPybindStrategy,2021-Nov-05 15:46:27.231819,-9.112000
TestPybindStrategy,2021-Nov-05 15:47:30.543706,-9.312000
TestPybindStrategy,2021-Nov-05 15:48:31.112577,-8.212000
TestPybindStrategy,2021-Nov-05 15:49:32.354631,-8.612000
TestPybindStrategy,2021-Nov-05 15:50:34.530959,-10.712000
TestPybindStrategy,2021-Nov-05 15:51:37.322479,-9.212000
TestPybindStrategy,2021-Nov-05 15:52:41.318920,-10.712000
TestPybindStrategy,2021-Nov-05 15:53:44.743621,-10.712000
TestPybindStrategy,2021-Nov-05 15:54:45.934437,-9.612000
TestPybindStrategy,2021-Nov-05 15:55:46.313062,-10.012000
TestPybindStrategy,2021-Nov-05 15:56:47.541970,-10.112000
TestPybindStrategy,2021-Nov-05 15:57:48.164253,-10.012000
TestPybindStrategy,2021-Nov-05 15:58:50.366882,-9.612000
TestPybindStrategy,2021-Nov-05 15:59:52.091027,-10.512000
TestPybindStrategy,2021-Nov-05 16:00:54.288705,-9.512000
TestPybindStrategy,2021-Nov-05 16:01:57.036217,-10.512000
TestPybindStrategy,2021-Nov-05 16:03:00.037869,-9.212000
TestPybindStrategy,2021-Nov-05 16:04:00.342888,-8.812000
TestPybindStrategy,2021-Nov-05 16:05:01.464211,-8.512000
TestPybindStrategy,2021-Nov-05 16:06:04.394322,-9.012000
TestPybindStrategy,2021-Nov-05 16:07:05.892218,-9.612000
TestPybindStrategy,2021-Nov-05 16:08:11.022331,-9.112000
TestPybindStrategy,2021-Nov-05 16:09:12.342318,-9.212000
TestPybindStrategy,2021-Nov-05 16:10:14.417508,-10.312000
TestPybindStrategy,2021-Nov-05 16:11:15.304068,-9.512000
TestPybindStrategy,2021-Nov-05 16:12:16.313661,-10.112000
TestPybindStrategy,2021-Nov-05 16:13:17.908913,-10.712000
TestPybindStrategy,2021-Nov-05 16:14:20.119845,-9.312000
TestPybindStrategy,2021-Nov-05 16:15:21.766910,-9.712000
TestPybindStrategy,2021-Nov-05 16:16:25.075532,-9.512000
TestPybindStrategy,2021-Nov-05 16:17:26.406682,-9.612000
TestPybindStrategy,2021-Nov-05 16:18:28.262737,-9.112000
TestPybindStrategy,2021-Nov-05 16:19:30.916109,-9.412000
TestPybindStrategy,2021-Nov-05 16:20:32.816084,-9.612000
TestPybindStrategy,2021-Nov-05 16:21:35.976978,-10.112000
TestPybindStrategy,2021-Nov-05 16:22:43.495012,-10.012000
TestPybindStrategy,2021-Nov-05 16:23:52.839514,-9.412000
TestPybindStrategy,2021-Nov-05 16:24:54.914383,-9.712000
TestPybindStrategy,2021-Nov-05 16:25:58.830280,-9.912000
TestPybindStrategy,2021-Nov-05 16:27:00.020740,-10.012000
TestPybindStrategy,2021-Nov-05 16:28:01.018484,-9.712000
TestPybindStrategy,2021-Nov-05 16:29:07.624538,-9.612000
TestPybindStrategy,2021-Nov-05 16:30:09.758616,-9.612000
TestPybindStrategy,2021-Nov-05 16:31:15.823867,-9.212000
TestPybindStrategy,2021-Nov-05 16:32:17.396935,-9.312000
TestPybindStrategy,2021-Nov-05 16:33:21.115720,-9.912000
TestPybindStrategy,2021-Nov-05 16:34:24.082689,-9.612000
TestPybindStrategy,2021-Nov-05 16:35:26.060888,-9.912000
TestPybindStrategy,2021-Nov-05 16:36:27.699564,-11.312000
TestPybindStrategy,2021-Nov-05 16:37:29.464848,-10.812000
TestPybindStrategy,2021-Nov-05 16:38:30.556451,-12.812000
TestPybindStrategy,2021-Nov-05 16:39:35.933603,-11.612000
TestPybindStrategy,2021-Nov-05 16:40:38.041383,-16.312000
TestPybindStrategy,2021-Nov-05 16:41:40.549878,-16.312000
TestPybindStrategy,2021-Nov-05 16:42:47.538959,-11.812000
TestPybindStrategy,2021-Nov-05 16:43:52.943867,-13.812000
TestPybindStrategy,2021-Nov-05 16:44:56.493006,-13.812000
TestPybindStrategy,2021-Nov-05 16:46:00.681155,-13.012000
TestPybindStrategy,2021-Nov-05 16:47:07.131016,-13.612000
TestPybindStrategy,2021-Nov-05 16:48:10.104886,-13.012000
TestPybindStrategy,2021-Nov-05 16:49:11.932524,-12.612000
TestPybindStrategy,2021-Nov-05 16:50:13.674226,-13.812000
TestPybindStrategy,2021-Nov-05 16:51:17.318763,-13.312000
TestPybindStrategy,2021-Nov-05 16:52:21.020397,-12.412000
TestPybindStrategy,2021-Nov-05 16:53:26.099036,-13.812000
TestPybindStrategy,2021-Nov-05 16:54:27.281355,-11.312000
TestPybindStrategy,2021-Nov-05 16:55:28.752432,-11.012000
TestPybindStrategy,2021-Nov-05 16:56:30.519712,-13.812000
TestPybindStrategy,2021-Nov-05 16:57:31.845505,-10.812000
TestPybindStrategy,2021-Nov-05 16:58:32.423684,-13.812000
TestPybindStrategy,2021-Nov-05 16:59:33.091860,-11.112000
TestPybindStrategy,2021-Nov-05 17:00:35.541886,-11.112000
TestPybindStrategy,2021-Nov-05 17:01:36.362102,-11.312000
TestPybindStrategy,2021-Nov-05 17:02:37.468990,-11.612000
TestPybindStrategy,2021-Nov-05 17:03:39.232410,-10.512000
TestPybindStrategy,2021-Nov-05 17:04:40.471652,-10.912000
TestPybindStrategy,2021-Nov-05 17:05:43.449876,-10.512000
TestPybindStrategy,2021-Nov-05 17:06:45.763011,-12.312000
TestPybindStrategy,2021-Nov-05 17:07:46.784417,-11.412000
TestPybindStrategy,2021-Nov-05 17:08:48.009067,-11.712000
TestPybindStrategy,2021-Nov-05 17:09:50.963971,-13.312000
TestPybindStrategy,2021-Nov-05 17:10:52.187710,-13.212000
TestPybindStrategy,2021-Nov-05 17:11:52.335172,-14.512000
TestPybindStrategy,2021-Nov-05 17:12:53.013124,-13.712000
TestPybindStrategy,2021-Nov-05 17:13:54.567514,-14.012000
TestPybindStrategy,2021-Nov-05 17:14:56.033604,-15.312000
TestPybindStrategy,2021-Nov-05 17:15:57.059222,-15.012000
TestPybindStrategy,2021-Nov-05 17:16:57.359791,-14.412000
TestPybindStrategy,2021-Nov-05 17:17:57.681917,-15.312000
TestPybindStrategy,2021-Nov-05 17:18:58.366982,-14.512000
TestPybindStrategy,2021-Nov-05 17:19:59.392640,-12.712000
TestPybindStrategy,2021-Nov-05 17:21:00.250491,-13.012000
TestPybindStrategy,2021-Nov-05 17:22:00.986792,-15.312000
TestPybindStrategy,2021-Nov-05 17:23:01.752627,-13.912000
TestPybindStrategy,2021-Nov-05 17:24:02.571958,-15.312000
TestPybindStrategy,2021-Nov-05 17:25:05.065576,-14.512000
TestPybindStrategy,2021-Nov-05 17:26:05.986381,-15.412000
TestPybindStrategy,2021-Nov-05 17:27:06.326779,-15.112000
TestPybindStrategy,2021-Nov-05 17:28:08.590885,-16.212000
TestPybindStrategy,2021-Nov-05 17:29:09.214375,-17.012000
TestPybindStrategy,2021-Nov-05 17:30:10.610027,-17.912000
TestPybindStrategy,2021-Nov-06 04:00:00,-17.812000
