Name,Time,Cumulative PnL
TestPybindStrategy,2021-Nov-05 16:38:30.556451,-245668.524140
TestPybindStrategy,2021-Nov-05 16:39:35.933603,-217478.584056
TestPybindStrategy,2021-Nov-05 16:40:38.041383,-334937.804056
TestPybindStrategy,2021-Nov-05 16:41:40.549878,-335544.244056
TestPybindStrategy,2021-Nov-05 16:42:47.538959,-222654.984056
TestPybindStrategy,2021-Nov-05 16:43:52.943867,-273104.184056
TestPybindStrategy,2021-Nov-05 16:44:56.493006,-273309.624056
TestPybindStrategy,2021-Nov-05 16:46:00.681155,-253116.104056
TestPybindStrategy,2021-Nov-05 16:47:07.131016,-268485.704056
TestPybindStrategy,2021-Nov-05 16:48:10.104886,-253161.024056
TestPybindStrategy,2021-Nov-05 16:49:11.932524,-243306.378879
TestPybindStrategy,2021-Nov-05 16:50:13.674226,-274921.630978
TestPybindStrategy,2021-Nov-05 16:51:17.318763,-262620.647205
TestPybindStrategy,2021-Nov-05 16:52:21.020397,-239907.495064
TestPybindStrategy,2021-Nov-05 16:53:26.099036,-277254.063567
TestPybindStrategy,2021-Nov-05 16:54:27.281355,-212505.224354
TestPybindStrategy,2021-Nov-05 16:55:28.752432,-204634.574354
TestPybindStrategy,2021-Nov-05 16:56:30.519712,-279713.854354
TestPybindStrategy,2021-Nov-05 16:57:31.845505,-199572.794354
TestPybindStrategy,2021-Nov-05 16:58:32.423684,-280779.574354
TestPybindStrategy,2021-Nov-05 16:59:33.091860,-207733.124354
TestPybindStrategy,2021-Nov-05 17:00:35.541886,-207918.204354
TestPybindStrategy,2021-Nov-05 17:01:36.362102,-213816.144354
TestPybindStrategy,2021-Nov-05 17:02:37.468990,-222562.410354
TestPybindStrategy,2021-Nov-05 17:03:39.232410,-192276.010354
TestPybindStrategy,2021-Nov-05 17:04:40.471652,-203371.850354
TestPybindStrategy,2021-Nov-05 17:05:43.449876,-192387.320354
TestPybindStrategy,2021-Nov-05 17:06:45.763011,-242735.250354
TestPybindStrategy,2021-Nov-05 17:07:46.784417,-217702.174354
TestPybindStrategy,2021-Nov-05 17:08:48.009067,-226131.864354
TestPybindStrategy,2021-Nov-05 17:09:50.963971,-271377.958354
TestPybindStrategy,2021-Nov-05 17:10:52.187710,-268631.098354
TestPybindStrategy,2021-Nov-05 17:11:52.335172,-306168.198354
TestPybindStrategy,2021-Nov-05 17:12:53.013124,-283471.060754
TestPybindStrategy,2021-Nov-05 17:13:54.567514,-292244.258354
TestPybindStrategy,2021-Nov-05 17:14:56.033604,-330028.558354
TestPybindStrategy,2021-Nov-05 17:15:57.059222,-321565.578354
TestPybindStrategy,2021-Nov-05 17:16:57.359791,-304587.338354
TestPybindStrategy,2021-Nov-05 17:17:57.681917,-331147.078354
TestPybindStrategy,2021-Nov-05 17:18:58.366982,-308243.078354
TestPybindStrategy,2021-Nov-05 17:19:59.392640,-255715.638354
TestPybindStrategy,2021-Nov-05 17:21:00.250491,-264827.898354
TestPybindStrategy,2021-Nov-05 17:22:00.986792,-333568.158354
TestPybindStrategy,2021-Nov-05 17:23:01.752627,-292025.038354
TestPybindStrategy,2021-Nov-05 17:24:02.571958,-334364.958354
TestPybindStrategy,2021-Nov-05 17:25:05.065576,-310452.598354
TestPybindStrategy,2021-Nov-05 17:26:05.986381,-337558.378354
TestPybindStrategy,2021-Nov-05 17:27:06.326779,-328517.476754
TestPybindStrategy,2021-Nov-05 17:28:08.590885,-362104.971954
TestPybindStrategy,2021-Nov-05 17:29:09.214375,-386871.058354
TestPybindStrategy,2021-Nov-05 17:30:10.610027,-414521.958354
TestPybindStrategy,2021-Nov-06 04:00:00,-411510.018354
