Name,Time,Cumulative PnL
TestPybindStrategy,2021-Nov-05 14:29:03.270156,-93165.818994
TestPybindStrategy,2021-Nov-05 14:30:04.203738,-93969.858994
TestPybindStrategy,2021-Nov-05 14:31:05.273470,-66402.178994
TestPybindStrategy,2021-Nov-05 14:32:06.484538,-95050.618994
TestPybindStrategy,2021-Nov-05 14:33:08.212300,-96464.898994
TestPybindStrategy,2021-Nov-05 14:34:08.833662,-97029.818994
TestPybindStrategy,2021-Nov-05 14:35:09.478166,-96378.438994
TestPybindStrategy,2021-Nov-05 14:36:10.093939,-90009.618994
TestPybindStrategy,2021-Nov-05 14:37:11.112722,-86114.118994
TestPybindStrategy,2021-Nov-05 14:38:12.521434,-84628.186194
TestPybindStrategy,2021-Nov-05 14:39:16.646181,-140652.738994
TestPybindStrategy,2021-Nov-05 14:40:17.670792,-101024.418994
TestPybindStrategy,2021-Nov-05 14:41:18.210180,-99641.278994
TestPybindStrategy,2021-Nov-05 14:42:19.528742,-124868.758994
TestPybindStrategy,2021-Nov-05 14:43:20.545829,-109302.078994
TestPybindStrategy,2021-Nov-05 14:44:22.850544,-99856.718994
TestPybindStrategy,2021-Nov-05 14:45:24.427045,-95068.172594
TestPybindStrategy,2021-Nov-05 14:46:25.776940,-109760.718994
TestPybindStrategy,2021-Nov-05 14:47:29.923817,-124644.498994
TestPybindStrategy,2021-Nov-05 14:48:31.068517,-113169.686194
TestPybindStrategy,2021-Nov-05 14:49:32.509612,-113252.846194
TestPybindStrategy,2021-Nov-05 14:50:32.932424,-118398.606194
TestPybindStrategy,2021-Nov-05 14:51:33.379920,-241252.858994
TestPybindStrategy,2021-Nov-05 14:52:34.034100,-127309.678994
TestPybindStrategy,2021-Nov-05 14:53:36.700805,-120298.398994
TestPybindStrategy,2021-Nov-05 14:54:37.530571,-106101.478994
TestPybindStrategy,2021-Nov-05 14:55:38.359290,-109753.078994
TestPybindStrategy,2021-Nov-05 14:56:39.105890,-106327.678994
TestPybindStrategy,2021-Nov-05 14:57:39.770865,-88047.758994
TestPybindStrategy,2021-Nov-05 14:58:40.487586,-95458.918994
TestPybindStrategy,2021-Nov-05 14:59:42.694385,-101085.178994
TestPybindStrategy,2021-Nov-05 15:00:43.424337,-103450.438994
TestPybindStrategy,2021-Nov-05 15:01:46.300430,-90817.818994
TestPybindStrategy,2021-Nov-05 15:02:47.143290,-114215.458994
TestPybindStrategy,2021-Nov-05 15:03:48.289804,-124310.372594
TestPybindStrategy,2021-Nov-05 15:04:49.482994,-124793.558994
TestPybindStrategy,2021-Nov-05 15:05:49.824046,-150249.183794
TestPybindStrategy,2021-Nov-05 15:06:50.788199,-106097.217394
TestPybindStrategy,2021-Nov-05 15:07:55.661282,-151542.703794
TestPybindStrategy,2021-Nov-05 15:09:00.359057,-104302.983794
TestPybindStrategy,2021-Nov-05 15:10:01.427832,-100404.103794
TestPybindStrategy,2021-Nov-05 15:11:07.198966,-80586.682194
TestPybindStrategy,2021-Nov-05 15:12:09.615362,-153960.943794
TestPybindStrategy,2021-Nov-05 15:13:14.298307,-76447.257794
TestPybindStrategy,2021-Nov-05 15:14:18.114875,-83335.543794
TestPybindStrategy,2021-Nov-05 15:15:21.620368,-83642.623794
TestPybindStrategy,2021-Nov-05 15:16:22.111630,-98513.403794
TestPybindStrategy,2021-Nov-05 15:17:22.934096,-82558.083794
TestPybindStrategy,2021-Nov-05 15:18:28.091133,-66892.723794
TestPybindStrategy,2021-Nov-05 15:19:29.972603,-80561.163794
TestPybindStrategy,2021-Nov-05 15:20:30.445954,-74742.383794
TestPybindStrategy,2021-Nov-05 15:21:31.800756,-96491.623794
TestPybindStrategy,2021-Nov-05 15:22:33.228807,-92491.343794
TestPybindStrategy,2021-Nov-05 15:23:34.329492,-166533.863794
TestPybindStrategy,2021-Nov-05 15:24:35.757414,-113306.349394
TestPybindStrategy,2021-Nov-05 15:25:38.883676,-168623.263794
TestPybindStrategy,2021-Nov-05 15:26:39.695179,-112076.023794
TestPybindStrategy,2021-Nov-05 15:27:44.043241,-123125.923794
TestPybindStrategy,2021-Nov-05 15:28:46.714435,-143569.458994
TestPybindStrategy,2021-Nov-05 15:29:47.087266,-170411.738994
TestPybindStrategy,2021-Nov-05 15:30:49.448858,-146698.398994
TestPybindStrategy,2021-Nov-05 15:31:51.608945,-171725.018994
TestPybindStrategy,2021-Nov-05 15:32:53.736866,-122565.818994
TestPybindStrategy,2021-Nov-05 15:33:54.144881,-127719.578994
TestPybindStrategy,2021-Nov-05 15:34:56.076691,-172945.178994
TestPybindStrategy,2021-Nov-05 15:35:56.541605,-134554.598994
TestPybindStrategy,2021-Nov-05 15:36:58.020870,-142027.018994
TestPybindStrategy,2021-Nov-05 15:38:01.839200,-135378.038994
TestPybindStrategy,2021-Nov-05 15:39:06.501184,-133142.286994
TestPybindStrategy,2021-Nov-05 15:40:12.725232,-142311.497394
TestPybindStrategy,2021-Nov-05 15:41:14.203314,-142335.618994
TestPybindStrategy,2021-Nov-05 15:42:18.428728,-135443.518994
TestPybindStrategy,2021-Nov-05 15:43:22.787544,-153998.438994
TestPybindStrategy,2021-Nov-05 15:44:25.065225,-175069.351794
TestPybindStrategy,2021-Nov-05 15:45:25.881358,-140337.158994
TestPybindStrategy,2021-Nov-05 15:46:27.231819,-138055.578994
TestPybindStrategy,2021-Nov-05 15:47:30.543706,-142814.218994
TestPybindStrategy,2021-Nov-05 15:48:31.112577,-116863.478994
TestPybindStrategy,2021-Nov-05 15:49:32.354631,-126435.518994
TestPybindStrategy,2021-Nov-05 15:50:34.530959,-177227.378994
TestPybindStrategy,2021-Nov-05 15:51:37.322479,-142027.558994
TestPybindStrategy,2021-Nov-05 15:52:41.318920,-178623.018994
TestPybindStrategy,2021-Nov-05 15:53:44.743621,-179009.458994
TestPybindStrategy,2021-Nov-05 15:54:45.934437,-152638.278994
TestPybindStrategy,2021-Nov-05 15:55:46.313062,-163119.318994
TestPybindStrategy,2021-Nov-05 15:56:47.541970,-165926.938994
TestPybindStrategy,2021-Nov-05 15:57:48.164253,-163988.758994
TestPybindStrategy,2021-Nov-05 15:58:50.366882,-154319.107394
TestPybindStrategy,2021-Nov-05 15:59:52.091027,-176936.757394
TestPybindStrategy,2021-Nov-05 16:00:54.288705,-152587.218994
TestPybindStrategy,2021-Nov-05 16:01:57.036217,-178402.938994
TestPybindStrategy,2021-Nov-05 16:03:00.037869,-146916.038994
TestPybindStrategy,2021-Nov-05 16:04:00.342888,-136861.398994
TestPybindStrategy,2021-Nov-05 16:05:01.464211,-129453.018994
TestPybindStrategy,2021-Nov-05 16:06:04.394322,-142495.958994
TestPybindStrategy,2021-Nov-05 16:07:05.892218,-157970.438994
TestPybindStrategy,2021-Nov-05 16:08:11.022331,-146624.660994
TestPybindStrategy,2021-Nov-05 16:09:12.342318,-150547.060994
TestPybindStrategy,2021-Nov-05 16:10:14.417508,-179386.872594
TestPybindStrategy,2021-Nov-05 16:11:15.304068,-158478.512594
TestPybindStrategy,2021-Nov-05 16:12:16.313661,-174340.138994
TestPybindStrategy,2021-Nov-05 16:13:17.908913,-190833.618994
TestPybindStrategy,2021-Nov-05 16:14:20.119845,-154289.978994
TestPybindStrategy,2021-Nov-05 16:15:21.766910,-165438.538994
TestPybindStrategy,2021-Nov-05 16:16:25.075532,-160593.212594
TestPybindStrategy,2021-Nov-05 16:17:26.406682,-164300.462594
TestPybindStrategy,2021-Nov-05 16:18:28.262737,-151026.930594
TestPybindStrategy,2021-Nov-05 16:19:30.916109,-159483.122594
TestPybindStrategy,2021-Nov-05 16:20:32.816084,-165051.702594
TestPybindStrategy,2021-Nov-05 16:21:35.976978,-179470.988594
TestPybindStrategy,2021-Nov-05 16:22:43.495012,-178481.038994
TestPybindStrategy,2021-Nov-05 16:23:52.839514,-162166.678994
TestPybindStrategy,2021-Nov-05 16:24:54.914383,-170816.298994
TestPybindStrategy,2021-Nov-05 16:25:58.830280,-176479.658994
TestPybindStrategy,2021-Nov-05 16:27:00.020740,-179637.958994
TestPybindStrategy,2021-Nov-05 16:28:01.018484,-172027.538994
TestPybindStrategy,2021-Nov-05 16:29:07.624538,-170032.198994
TestPybindStrategy,2021-Nov-05 16:30:09.758616,-170570.358994
TestPybindStrategy,2021-Nov-05 16:31:15.823867,-160966.918994
TestPybindStrategy,2021-Nov-05 16:32:17.396935,-164213.618994
TestPybindStrategy,2021-Nov-05 16:33:21.115720,-181934.138994
TestPybindStrategy,2021-Nov-05 16:34:24.082689,-173926.118994
TestPybindStrategy,2021-Nov-05 16:35:26.060888,-183889.858994
TestPybindStrategy,2021-Nov-05 16:36:27.699564,-226924.618994
TestPybindStrategy,2021-Nov-05 16:37:29.464848,-212113.078994
TestPybindStrategy,2021-Nov-05 16:38:30.556451,-273360.358994
TestPybindStrategy,2021-Nov-05 16:39:35.933603,-238522.758994
TestPybindStrategy,2021-Nov-05 16:40:38.041383,-382207.978994
TestPybindStrategy,2021-Nov-05 16:41:40.549878,-382814.418994
TestPybindStrategy,2021-Nov-05 16:42:47.538959,-244815.158994
TestPybindStrategy,2021-Nov-05 16:43:52.943867,-306424.358994
TestPybindStrategy,2021-Nov-05 16:44:56.493006,-306629.798994
TestPybindStrategy,2021-Nov-05 16:46:00.681155,-281972.278994
TestPybindStrategy,2021-Nov-05 16:47:07.131016,-300689.878994
TestPybindStrategy,2021-Nov-05 16:48:10.104886,-282017.198994
TestPybindStrategy,2021-Nov-05 16:49:11.932524,-269931.638994
TestPybindStrategy,2021-Nov-05 16:50:13.674226,-308298.518994
TestPybindStrategy,2021-Nov-05 16:51:17.318763,-293188.588594
TestPybindStrategy,2021-Nov-05 16:52:21.020397,-265376.638994
TestPybindStrategy,2021-Nov-05 16:53:26.099036,-310738.834994
TestPybindStrategy,2021-Nov-05 16:54:27.281355,-231691.164994
TestPybindStrategy,2021-Nov-05 16:55:28.752432,-222092.514994
TestPybindStrategy,2021-Nov-05 16:56:30.519712,-313299.794994
TestPybindStrategy,2021-Nov-05 16:57:31.845505,-215878.734994
TestPybindStrategy,2021-Nov-05 16:58:32.423684,-314365.514994
TestPybindStrategy,2021-Nov-05 16:59:33.091860,-225767.064994
TestPybindStrategy,2021-Nov-05 17:00:35.541886,-225952.144994
TestPybindStrategy,2021-Nov-05 17:01:36.362102,-233002.084994
TestPybindStrategy,2021-Nov-05 17:02:37.468990,-243476.350994
TestPybindStrategy,2021-Nov-05 17:03:39.232410,-206853.950994
TestPybindStrategy,2021-Nov-05 17:04:40.471652,-220253.790994
TestPybindStrategy,2021-Nov-05 17:05:43.449876,-206965.260994
TestPybindStrategy,2021-Nov-05 17:06:45.763011,-267681.190994
TestPybindStrategy,2021-Nov-05 17:07:46.784417,-237464.114994
TestPybindStrategy,2021-Nov-05 17:08:48.009067,-247621.804994
TestPybindStrategy,2021-Nov-05 17:09:50.963971,-302083.898994
TestPybindStrategy,2021-Nov-05 17:10:52.187710,-298761.038994
TestPybindStrategy,2021-Nov-05 17:11:52.335172,-343786.138994
TestPybindStrategy,2021-Nov-05 17:12:53.013124,-316481.001394
TestPybindStrategy,2021-Nov-05 17:13:54.567514,-326982.198994
TestPybindStrategy,2021-Nov-05 17:14:56.033604,-372254.498994
TestPybindStrategy,2021-Nov-05 17:15:57.059222,-362063.518994
TestPybindStrategy,2021-Nov-05 17:16:57.359791,-341629.278994
TestPybindStrategy,2021-Nov-05 17:17:57.681917,-373373.018994
TestPybindStrategy,2021-Nov-05 17:18:58.366982,-345861.018994
TestPybindStrategy,2021-Nov-05 17:19:59.392640,-282965.578994
TestPybindStrategy,2021-Nov-05 17:21:00.250491,-293805.838994
TestPybindStrategy,2021-Nov-05 17:22:00.986792,-375794.098994
TestPybindStrategy,2021-Nov-05 17:23:01.752627,-326186.978994
TestPybindStrategy,2021-Nov-05 17:24:02.571958,-376590.898994
TestPybindStrategy,2021-Nov-05 17:25:05.065576,-348070.538994
TestPybindStrategy,2021-Nov-05 17:26:05.986381,-380360.318994
TestPybindStrategy,2021-Nov-05 17:27:06.326779,-369591.417394
TestPybindStrategy,2021-Nov-05 17:28:08.590885,-409514.912594
TestPybindStrategy,2021-Nov-05 17:29:09.214375,-438888.998994
TestPybindStrategy,2021-Nov-05 17:30:10.610027,-471723.898994
TestPybindStrategy,2021-Nov-06 04:00:00,-468135.958994
