Name,Time,Cumulative PnL
TestPybindStrategy,2021-Nov-05 14:50:32.932424,-81418.681580
TestPybindStrategy,2021-Nov-05 14:51:33.379920,-143124.398355
TestPybindStrategy,2021-Nov-05 14:52:34.034100,-86053.732045
TestPybindStrategy,2021-Nov-05 14:53:36.700805,-82563.966162
TestPybindStrategy,2021-Nov-05 14:54:37.530571,-75496.125113
TestPybindStrategy,2021-Nov-05 14:55:38.359290,-77335.879879
TestPybindStrategy,2021-Nov-05 14:56:39.105890,-75720.279879
TestPybindStrategy,2021-Nov-05 14:57:39.770865,-66494.698320
TestPybindStrategy,2021-Nov-05 14:58:40.487586,-70243.612333
TestPybindStrategy,2021-Nov-05 14:59:42.694385,-73104.824184
TestPybindStrategy,2021-Nov-05 15:00:43.424337,-74339.230718
TestPybindStrategy,2021-Nov-05 15:01:46.300430,-68151.174352
TestPybindStrategy,2021-Nov-05 15:02:47.143290,-80102.949320
TestPybindStrategy,2021-Nov-05 15:03:48.289804,-85410.035555
TestPybindStrategy,2021-Nov-05 15:04:49.482994,-85922.537440
TestPybindStrategy,2021-Nov-05 15:05:49.824046,-98649.120290
TestPybindStrategy,2021-Nov-05 15:06:50.788199,-76809.754742
TestPybindStrategy,2021-Nov-05 15:07:55.661282,-99596.210843
TestPybindStrategy,2021-Nov-05 15:09:00.359057,-76071.004735
TestPybindStrategy,2021-Nov-05 15:10:01.427832,-74169.594476
TestPybindStrategy,2021-Nov-05 15:11:07.198966,-64407.811208
TestPybindStrategy,2021-Nov-05 15:12:09.615362,-101468.899221
TestPybindStrategy,2021-Nov-05 15:13:14.298307,-63091.089968
TestPybindStrategy,2021-Nov-05 15:14:18.114875,-66828.466504
TestPybindStrategy,2021-Nov-05 15:15:21.620368,-66990.173769
TestPybindStrategy,2021-Nov-05 15:16:22.111630,-74555.970945
TestPybindStrategy,2021-Nov-05 15:17:22.934096,-66817.086720
TestPybindStrategy,2021-Nov-05 15:18:28.091133,-59446.923917
TestPybindStrategy,2021-Nov-05 15:19:29.972603,-66653.962563
TestPybindStrategy,2021-Nov-05 15:20:30.445954,-64009.307450
TestPybindStrategy,2021-Nov-05 15:21:31.800756,-74964.754604
TestPybindStrategy,2021-Nov-05 15:22:33.228807,-72959.070137
TestPybindStrategy,2021-Nov-05 15:23:34.329492,-110133.555867
TestPybindStrategy,2021-Nov-05 15:24:35.757414,-83920.207678
TestPybindStrategy,2021-Nov-05 15:25:38.883676,-111758.228224
TestPybindStrategy,2021-Nov-05 15:26:39.695179,-83496.004997
TestPybindStrategy,2021-Nov-05 15:27:44.043241,-89079.543349
TestPybindStrategy,2021-Nov-05 15:28:46.714435,-99287.344394
TestPybindStrategy,2021-Nov-05 15:29:47.087266,-112656.360519
TestPybindStrategy,2021-Nov-05 15:30:49.448858,-100797.794705
TestPybindStrategy,2021-Nov-05 15:31:51.608945,-113560.514705
TestPybindStrategy,2021-Nov-05 15:32:53.736866,-88929.114705
TestPybindStrategy,2021-Nov-05 15:33:54.144881,-91868.402497
TestPybindStrategy,2021-Nov-05 15:34:56.076691,-114705.340849
TestPybindStrategy,2021-Nov-05 15:35:56.541605,-95303.055771
TestPybindStrategy,2021-Nov-05 15:36:58.020870,-99073.779954
TestPybindStrategy,2021-Nov-05 15:38:01.839200,-95676.165874
TestPybindStrategy,2021-Nov-05 15:39:06.501184,-94571.546635
TestPybindStrategy,2021-Nov-05 15:40:12.725232,-99169.536763
TestPybindStrategy,2021-Nov-05 15:41:14.203314,-99181.631102
TestPybindStrategy,2021-Nov-05 15:42:18.428728,-95737.877359
TestPybindStrategy,2021-Nov-05 15:43:22.787544,-105027.895510
TestPybindStrategy,2021-Nov-05 15:44:25.065225,-115686.708310
TestPybindStrategy,2021-Nov-05 15:45:25.881358,-98296.357866
TestPybindStrategy,2021-Nov-05 15:46:27.231819,-97209.671623
TestPybindStrategy,2021-Nov-05 15:47:30.543706,-99622.177588
TestPybindStrategy,2021-Nov-05 15:48:31.112577,-86650.311726
TestPybindStrategy,2021-Nov-05 15:49:32.354631,-91461.105246
TestPybindStrategy,2021-Nov-05 15:50:34.530959,-117080.403666
TestPybindStrategy,2021-Nov-05 15:51:37.322479,-99608.405237
TestPybindStrategy,2021-Nov-05 15:52:41.318920,-118187.703410
TestPybindStrategy,2021-Nov-05 15:53:44.743621,-118277.435946
TestPybindStrategy,2021-Nov-05 15:54:45.934437,-105201.494029
TestPybindStrategy,2021-Nov-05 15:55:46.313062,-110836.599860
TestPybindStrategy,2021-Nov-05 15:56:47.541970,-112431.647652
TestPybindStrategy,2021-Nov-05 15:57:48.164253,-111541.033550
TestPybindStrategy,2021-Nov-05 15:58:50.366882,-106754.981950
TestPybindStrategy,2021-Nov-05 15:59:52.091027,-118270.844575
TestPybindStrategy,2021-Nov-05 16:00:54.288705,-106237.270000
TestPybindStrategy,2021-Nov-05 16:01:57.036217,-119330.666166
TestPybindStrategy,2021-Nov-05 16:03:00.037869,-103954.042335
TestPybindStrategy,2021-Nov-05 16:04:00.342888,-98875.290509
TestPybindStrategy,2021-Nov-05 16:05:01.464211,-95050.187013
TestPybindStrategy,2021-Nov-05 16:06:04.394322,-101688.107434
TestPybindStrategy,2021-Nov-05 16:07:05.892218,-109414.539946
TestPybindStrategy,2021-Nov-05 16:08:11.022331,-104111.762322
TestPybindStrategy,2021-Nov-05 16:09:12.342318,-106102.619240
TestPybindStrategy,2021-Nov-05 16:10:14.417508,-120687.504956
TestPybindStrategy,2021-Nov-05 16:11:15.304068,-110122.995530
TestPybindStrategy,2021-Nov-05 16:12:16.313661,-118127.887850
TestPybindStrategy,2021-Nov-05 16:13:17.908913,-126735.295642
TestPybindStrategy,2021-Nov-05 16:14:20.119845,-108397.932010
TestPybindStrategy,2021-Nov-05 16:15:21.766910,-113941.896036
TestPybindStrategy,2021-Nov-05 16:16:25.075532,-111600.721588
TestPybindStrategy,2021-Nov-05 16:17:26.406682,-113629.085995
TestPybindStrategy,2021-Nov-05 16:18:28.262737,-107079.949070
TestPybindStrategy,2021-Nov-05 16:19:30.916109,-111320.822400
TestPybindStrategy,2021-Nov-05 16:20:32.816084,-114119.565509
TestPybindStrategy,2021-Nov-05 16:21:35.976978,-121545.447851
TestPybindStrategy,2021-Nov-05 16:22:43.495012,-121045.765549
TestPybindStrategy,2021-Nov-05 16:23:52.839514,-112877.017863
TestPybindStrategy,2021-Nov-05 16:24:54.914383,-117296.578549
TestPybindStrategy,2021-Nov-05 16:25:58.830280,-120152.634473
TestPybindStrategy,2021-Nov-05 16:27:00.020740,-121628.639208
TestPybindStrategy,2021-Nov-05 16:28:01.018484,-117918.965618
TestPybindStrategy,2021-Nov-05 16:29:07.624538,-117197.763569
TestPybindStrategy,2021-Nov-05 16:30:09.758616,-117565.205769
TestPybindStrategy,2021-Nov-05 16:31:15.823867,-113430.350020
TestPybindStrategy,2021-Nov-05 16:32:17.396935,-115229.816119
TestPybindStrategy,2021-Nov-05 16:33:21.115720,-124127.928824
TestPybindStrategy,2021-Nov-05 16:34:24.082689,-120543.199063
TestPybindStrategy,2021-Nov-05 16:35:26.060888,-125877.560971
TestPybindStrategy,2021-Nov-05 16:36:27.699564,-147319.936594
TestPybindStrategy,2021-Nov-05 16:37:29.464848,-140042.896594
TestPybindStrategy,2021-Nov-05 16:38:30.556451,-170786.012364
TestPybindStrategy,2021-Nov-05 16:39:35.933603,-154175.212364
TestPybindStrategy,2021-Nov-05 16:40:38.041383,-226077.482838
TestPybindStrategy,2021-Nov-05 16:41:40.549878,-226492.528043
TestPybindStrategy,2021-Nov-05 16:42:47.538959,-157379.055589
TestPybindStrategy,2021-Nov-05 16:43:52.943867,-188287.849674
TestPybindStrategy,2021-Nov-05 16:44:56.493006,-188367.906217
TestPybindStrategy,2021-Nov-05 16:46:00.681155,-176080.538026
TestPybindStrategy,2021-Nov-05 16:47:07.131016,-185458.362402
TestPybindStrategy,2021-Nov-05 16:48:10.104886,-176126.706822
TestPybindStrategy,2021-Nov-05 16:49:11.932524,-170305.301289
TestPybindStrategy,2021-Nov-05 16:50:13.674226,-189628.343344
TestPybindStrategy,2021-Nov-05 16:51:17.318763,-182362.784688
TestPybindStrategy,2021-Nov-05 16:52:21.020397,-168362.531900
TestPybindStrategy,2021-Nov-05 16:53:26.099036,-191434.119842
TestPybindStrategy,2021-Nov-05 16:54:27.281355,-151832.299370
TestPybindStrategy,2021-Nov-05 16:55:28.752432,-147004.302299
TestPybindStrategy,2021-Nov-05 16:56:30.519712,-192516.642596
TestPybindStrategy,2021-Nov-05 16:57:31.845505,-144030.188203
TestPybindStrategy,2021-Nov-05 16:58:32.423684,-193162.756467
TestPybindStrategy,2021-Nov-05 16:59:33.091860,-149045.549307
TestPybindStrategy,2021-Nov-05 17:00:35.541886,-149222.947099
TestPybindStrategy,2021-Nov-05 17:01:36.362102,-152747.003137
TestPybindStrategy,2021-Nov-05 17:02:37.468990,-157917.525913
TestPybindStrategy,2021-Nov-05 17:03:39.232410,-139727.661386
TestPybindStrategy,2021-Nov-05 17:04:40.471652,-146405.556612
TestPybindStrategy,2021-Nov-05 17:05:43.449876,-139863.934449
TestPybindStrategy,2021-Nov-05 17:06:45.763011,-170145.002286
TestPybindStrategy,2021-Nov-05 17:07:46.784417,-155123.019282
TestPybindStrategy,2021-Nov-05 17:08:48.009067,-160179.684552
TestPybindStrategy,2021-Nov-05 17:09:50.963971,-187175.580367
TestPybindStrategy,2021-Nov-05 17:10:52.187710,-185521.307065
TestPybindStrategy,2021-Nov-05 17:11:52.335172,-207907.905413
TestPybindStrategy,2021-Nov-05 17:12:53.013124,-194470.274889
TestPybindStrategy,2021-Nov-05 17:13:54.567514,-199757.856675
TestPybindStrategy,2021-Nov-05 17:14:56.033604,-222207.660859
TestPybindStrategy,2021-Nov-05 17:15:57.059222,-217179.281975
TestPybindStrategy,2021-Nov-05 17:16:57.359791,-207125.858000
TestPybindStrategy,2021-Nov-05 17:17:57.681917,-222795.082818
TestPybindStrategy,2021-Nov-05 17:18:58.366982,-209297.293910
TestPybindStrategy,2021-Nov-05 17:19:59.392640,-178461.301966
TestPybindStrategy,2021-Nov-05 17:21:00.250491,-183781.201275
TestPybindStrategy,2021-Nov-05 17:22:00.986792,-224291.109979
TestPybindStrategy,2021-Nov-05 17:23:01.752627,-199868.927144
TestPybindStrategy,2021-Nov-05 17:24:02.571958,-224951.534176
TestPybindStrategy,2021-Nov-05 17:25:05.065576,-210867.235360
TestPybindStrategy,2021-Nov-05 17:26:05.986381,-226808.252278
TestPybindStrategy,2021-Nov-05 17:27:06.326779,-221505.367636
TestPybindStrategy,2021-Nov-05 17:28:08.590885,-241143.279899
TestPybindStrategy,2021-Nov-05 17:29:09.214375,-255543.618858
TestPybindStrategy,2021-Nov-05 17:30:10.610027,-271725.861356
TestPybindStrategy,2021-Nov-06 04:00:00,-269952.716508
