Name,Time,Cumulative PnL
TestPybindStrategy,2021-Nov-05 15:12:22.934062,0.000000
TestPybindStrategy,2021-Nov-05 15:13:23.669003,0.000000
TestPybindStrategy,2021-Nov-05 15:14:24.389283,0.000000
TestPybindStrategy,2021-Nov-05 15:15:24.812623,0.000000
TestPybindStrategy,2021-Nov-05 15:16:26.096726,0.000000
TestPybindStrategy,2021-Nov-05 15:17:26.474039,0.000000
TestPybindStrategy,2021-Nov-05 15:18:27.573963,0.000000
TestPybindStrategy,2021-Nov-05 15:19:29.169307,0.000000
TestPybindStrategy,2021-Nov-05 15:20:31.003695,0.000000
TestPybindStrategy,2021-Nov-05 15:21:32.796881,0.000000
TestPybindStrategy,2021-Nov-05 15:22:36.536445,0.000000
TestPybindStrategy,2021-Nov-05 15:23:37.043550,0.000000
TestPybindStrategy,2021-Nov-05 15:24:40.182219,0.000000
TestPybindStrategy,2021-Nov-05 15:25:40.668453,0.000000
TestPybindStrategy,2021-Nov-05 15:26:41.662216,0.000000
TestPybindStrategy,2021-Nov-05 15:27:42.858409,0.000000
TestPybindStrategy,2021-Nov-05 15:28:44.063598,0.000000
TestPybindStrategy,2021-Nov-05 15:29:45.473545,0.000000
TestPybindStrategy,2021-Nov-05 15:30:47.817172,0.000000
TestPybindStrategy,2021-Nov-05 15:31:49.257221,0.000000
TestPybindStrategy,2021-Nov-05 15:32:51.492431,0.000000
TestPybindStrategy,2021-Nov-05 15:33:52.210736,0.000000
TestPybindStrategy,2021-Nov-05 15:34:52.703653,0.000000
TestPybindStrategy,2021-Nov-05 15:35:53.376175,0.000000
TestPybindStrategy,2021-Nov-05 15:36:54.062725,0.000000
TestPybindStrategy,2021-Nov-05 15:37:55.131570,0.000000
TestPybindStrategy,2021-Nov-05 15:38:56.668041,0.000000
TestPybindStrategy,2021-Nov-05 15:39:57.924921,0.000000
TestPybindStrategy,2021-Nov-05 15:40:59.242054,0.000000
TestPybindStrategy,2021-Nov-05 15:42:00.653583,0.000000
TestPybindStrategy,2021-Nov-05 15:43:01.026253,0.000000
TestPybindStrategy,2021-Nov-05 15:44:01.404601,0.000000
TestPybindStrategy,2021-Nov-05 15:45:02.503673,0.000000
TestPybindStrategy,2021-Nov-05 15:46:05.102364,0.000000
TestPybindStrategy,2021-Nov-05 15:47:05.592443,0.000000
TestPybindStrategy,2021-Nov-05 15:48:06.910327,0.000000
TestPybindStrategy,2021-Nov-05 15:49:07.984492,0.000000
TestPybindStrategy,2021-Nov-05 15:50:08.603540,0.000000
TestPybindStrategy,2021-Nov-05 15:51:09.175396,0.000000
TestPybindStrategy,2021-Nov-05 15:52:09.400858,0.000000
TestPybindStrategy,2021-Nov-05 15:53:09.959467,0.000000
TestPybindStrategy,2021-Nov-05 15:54:10.578254,0.000000
TestPybindStrategy,2021-Nov-05 15:55:10.884599,0.000000
TestPybindStrategy,2021-Nov-05 15:56:12.060357,0.000000
TestPybindStrategy,2021-Nov-05 15:57:12.743514,0.000000
TestPybindStrategy,2021-Nov-05 15:58:13.574178,0.000000
TestPybindStrategy,2021-Nov-05 15:59:14.536477,0.000000
TestPybindStrategy,2021-Nov-05 16:00:15.222236,0.000000
TestPybindStrategy,2021-Nov-05 16:01:15.678290,0.000000
TestPybindStrategy,2021-Nov-05 16:02:16.189785,0.000000
TestPybindStrategy,2021-Nov-05 16:03:17.595025,0.000000
TestPybindStrategy,2021-Nov-05 16:04:18.662336,0.000000
TestPybindStrategy,2021-Nov-05 16:05:19.370995,0.000000
TestPybindStrategy,2021-Nov-05 16:06:20.847846,0.000000
TestPybindStrategy,2021-Nov-05 16:07:21.608473,0.000000
TestPybindStrategy,2021-Nov-05 16:08:22.763565,0.000000
TestPybindStrategy,2021-Nov-05 16:09:24.088753,0.000000
TestPybindStrategy,2021-Nov-05 16:10:24.497447,0.000000
TestPybindStrategy,2021-Nov-05 16:11:26.235913,0.000000
TestPybindStrategy,2021-Nov-05 16:12:27.826490,0.000000
TestPybindStrategy,2021-Nov-05 16:13:28.294302,0.000000
TestPybindStrategy,2021-Nov-05 16:14:28.733545,0.000000
TestPybindStrategy,2021-Nov-05 16:15:29.993101,0.000000
TestPybindStrategy,2021-Nov-05 16:16:30.708134,0.000000
TestPybindStrategy,2021-Nov-05 16:17:33.263821,0.000000
TestPybindStrategy,2021-Nov-05 16:18:33.890434,0.000000
TestPybindStrategy,2021-Nov-05 16:19:36.094185,0.000000
TestPybindStrategy,2021-Nov-05 16:20:37.271550,0.000000
TestPybindStrategy,2021-Nov-05 16:21:40.854007,0.000000
TestPybindStrategy,2021-Nov-05 16:22:42.473551,0.000000
TestPybindStrategy,2021-Nov-05 16:23:43.869152,0.000000
TestPybindStrategy,2021-Nov-05 16:24:45.380544,0.000000
TestPybindStrategy,2021-Nov-05 16:25:46.313547,0.000000
TestPybindStrategy,2021-Nov-05 16:26:47.354851,0.000000
TestPybindStrategy,2021-Nov-05 16:27:47.983909,0.000000
TestPybindStrategy,2021-Nov-05 16:28:49.068815,0.000000
TestPybindStrategy,2021-Nov-05 16:29:49.704289,0.000000
TestPybindStrategy,2021-Nov-05 16:30:51.807198,0.000000
TestPybindStrategy,2021-Nov-05 16:31:52.398233,0.000000
TestPybindStrategy,2021-Nov-05 16:32:54.713559,0.000000
TestPybindStrategy,2021-Nov-05 16:33:57.116574,0.000000
TestPybindStrategy,2021-Nov-05 16:34:57.803568,0.000000
TestPybindStrategy,2021-Nov-05 16:35:58.140758,0.000000
TestPybindStrategy,2021-Nov-05 16:36:58.989799,0.000000
TestPybindStrategy,2021-Nov-05 16:38:00.718121,0.000000
TestPybindStrategy,2021-Nov-05 16:39:01.639350,0.000000
TestPybindStrategy,2021-Nov-05 16:40:04.228570,0.000000
TestPybindStrategy,2021-Nov-05 16:41:08.674138,0.000000
TestPybindStrategy,2021-Nov-05 16:42:09.260107,0.000000
TestPybindStrategy,2021-Nov-05 16:43:09.708186,0.000000
TestPybindStrategy,2021-Nov-05 16:44:10.016832,0.000000
TestPybindStrategy,2021-Nov-05 16:45:11.003476,0.000000
TestPybindStrategy,2021-Nov-05 16:46:11.792435,0.000000
TestPybindStrategy,2021-Nov-05 16:47:11.936824,0.000000
TestPybindStrategy,2021-Nov-05 16:48:12.417541,0.000000
TestPybindStrategy,2021-Nov-05 16:49:13.307407,0.000000
TestPybindStrategy,2021-Nov-05 16:50:13.682799,0.000000
TestPybindStrategy,2021-Nov-05 16:51:14.408838,0.000000
TestPybindStrategy,2021-Nov-05 16:52:15.353542,0.000000
TestPybindStrategy,2021-Nov-05 16:53:16.139801,0.000000
TestPybindStrategy,2021-Nov-05 16:54:16.317142,0.000000
TestPybindStrategy,2021-Nov-05 16:55:16.877639,0.000000
TestPybindStrategy,2021-Nov-05 16:56:17.806861,0.000000
TestPybindStrategy,2021-Nov-05 16:57:17.933529,0.000000
TestPybindStrategy,2021-Nov-05 16:58:18.249146,0.000000
TestPybindStrategy,2021-Nov-05 16:59:19.294780,0.000000
TestPybindStrategy,2021-Nov-05 17:00:20.013478,0.000000
TestPybindStrategy,2021-Nov-05 17:01:20.475230,0.000000
TestPybindStrategy,2021-Nov-05 17:02:20.817911,0.000000
TestPybindStrategy,2021-Nov-05 17:03:23.549125,0.000000
TestPybindStrategy,2021-Nov-05 17:04:24.267109,0.000000
TestPybindStrategy,2021-Nov-05 17:05:25.099848,0.000000
TestPybindStrategy,2021-Nov-05 17:06:25.845465,0.000000
TestPybindStrategy,2021-Nov-05 17:07:25.978579,0.000000
TestPybindStrategy,2021-Nov-05 17:08:27.083536,0.000000
TestPybindStrategy,2021-Nov-05 17:09:28.853616,0.000000
TestPybindStrategy,2021-Nov-05 17:10:29.545884,0.000000
TestPybindStrategy,2021-Nov-05 17:11:30.200110,0.000000
TestPybindStrategy,2021-Nov-05 17:12:30.534778,0.000000
TestPybindStrategy,2021-Nov-05 17:13:31.673551,0.000000
TestPybindStrategy,2021-Nov-06 04:00:00,0.000000
