StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason,Closure
TestPybindStrategy,2021-Nov-05 13:30:00.558185,2021-Nov-05 13:30:00.558185,FILLED,FILL,AAPL,SELL,LIMIT,DAY,1.000000,-100,0,-100,0,151.910000,0.460278,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184008,,,
TestPybindStrategy,2021-Nov-05 13:30:00.894256,2021-Nov-05 13:30:00.894256,FILLED,FILL,AAPL,SELL,LIMIT,DAY,1.000000,-100,0,-100,0,151.910000,0.460278,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184009,,,
TestPybindStrategy,2021-Nov-05 13:30:00.894278,2021-Nov-05 13:30:00.894278,FILLED,FILL,AAPL,SELL,LIMIT,DAY,1.000000,-100,0,-100,0,151.910000,0.460278,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184010,,,
TestPybindStrategy,2021-Nov-05 13:30:03.670686,2021-Nov-05 13:30:04.273896,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.870000,100,0,100,0,151.870000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184011,,,
TestPybindStrategy,2021-Nov-05 13:30:03.837484,2021-Nov-05 13:30:03.837484,FILLED,FILL,AAPL,BUY,LIMIT,DAY,153.820000,100,0,100,0,153.820000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184012,,,
TestPybindStrategy,2021-Nov-05 13:30:04.169532,2021-Nov-05 13:30:04.169532,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.900000,100,0,100,0,151.900000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184013,,,
TestPybindStrategy,2021-Nov-05 13:30:04.169654,2021-Nov-05 13:30:04.169654,FILLED,FILL,AAPL,SELL,LIMIT,DAY,151.870000,-100,0,-100,0,151.870000,0.460189,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184014,,,
TestPybindStrategy,2021-Nov-05 13:30:04.169995,2021-Nov-05 13:30:04.169995,FILLED,FILL,AAPL,SELL,LIMIT,DAY,151.870000,-100,0,-100,0,151.870000,0.460189,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184015,,,
TestPybindStrategy,2021-Nov-05 13:30:04.170810,2021-Nov-05 13:30:04.170810,FILLED,FILL,AAPL,SELL,LIMIT,DAY,151.870000,-100,0,-100,0,151.870000,0.460189,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184016,,,
TestPybindStrategy,2021-Nov-05 13:30:04.414362,2021-Nov-05 13:30:04.414362,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.840000,100,0,100,0,151.840000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184017,,,
TestPybindStrategy,2021-Nov-05 13:30:04.537294,2021-Nov-05 13:30:04.537294,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.830000,100,0,100,0,151.830000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184018,,,
TestPybindStrategy,2021-Nov-05 13:30:04.669008,2021-Nov-05 13:30:04.669008,FILLED,FILL,AAPL,BUY,LIMIT,DAY,153.820000,100,0,100,0,153.820000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184019,,,
TestPybindStrategy,2021-Nov-05 13:30:04.966908,2021-Nov-05 13:30:04.966908,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.850000,100,0,100,0,151.850000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184020,,,
TestPybindStrategy,2021-Nov-05 13:30:04.966936,2021-Nov-05 13:30:04.966936,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.850000,100,0,100,0,151.850000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184021,,,
TestPybindStrategy,2021-Nov-05 13:30:05.344429,2021-Nov-05 13:30:05.344429,FILLED,FILL,AAPL,BUY,LIMIT,DAY,153.820000,100,0,100,0,153.820000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184022,,,
TestPybindStrategy,2021-Nov-05 13:30:05.344431,2021-Nov-05 13:30:05.344431,FILLED,FILL,AAPL,BUY,LIMIT,DAY,153.820000,100,0,100,0,153.820000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184023,,,
TestPybindStrategy,2021-Nov-05 13:30:06.134110,2021-Nov-05 13:30:06.134110,FILLED,FILL,AAPL,BUY,LIMIT,DAY,153.820000,100,0,100,0,153.820000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184024,,,
TestPybindStrategy,2021-Nov-05 13:30:06.496232,2021-Nov-05 13:30:06.496232,FILLED,FILL,AAPL,BUY,LIMIT,DAY,153.820000,100,0,100,0,153.820000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184025,,,
TestPybindStrategy,2021-Nov-05 13:30:07.203471,2021-Nov-05 13:30:07.203471,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.890000,100,0,100,0,151.890000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184026,,,
TestPybindStrategy,2021-Nov-05 13:30:08.030145,2021-Nov-05 13:30:08.030145,FILLED,FILL,AAPL,BUY,LIMIT,DAY,153.820000,100,0,100,0,153.820000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184027,,,
TestPybindStrategy,2021-Nov-05 13:30:08.030702,2021-Nov-05 13:30:08.030702,FILLED,FILL,AAPL,BUY,LIMIT,DAY,153.820000,100,0,100,0,153.820000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184028,,,
TestPybindStrategy,2021-Nov-05 13:30:08.233307,2021-Nov-05 13:30:08.233307,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.840000,100,0,100,0,151.840000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184029,,,
TestPybindStrategy,2021-Nov-05 13:30:09.760695,2021-Nov-05 13:30:09.760695,FILLED,FILL,AAPL,BUY,LIMIT,DAY,153.820000,100,0,100,0,153.820000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184030,,,
TestPybindStrategy,2021-Nov-05 13:30:11.078573,2021-Nov-05 13:30:11.078573,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.890000,100,0,100,0,151.890000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184031,,,
TestPybindStrategy,2021-Nov-05 13:30:11.080476,2021-Nov-05 13:30:11.080867,FILLED,FILL,AAPL,BUY,LIMIT,DAY,152.600000,100,0,100,0,152.600000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184032,,,
TestPybindStrategy,2021-Nov-05 13:30:11.089008,2021-Nov-05 13:30:11.096131,FILLED,FILL,AAPL,BUY,LIMIT,DAY,152.600000,100,0,100,0,152.600000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184033,,,
TestPybindStrategy,2021-Nov-05 13:30:11.142776,2021-Nov-05 13:30:11.142776,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.850000,100,0,100,0,151.850000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184034,,,
TestPybindStrategy,2021-Nov-05 13:30:11.142777,2021-Nov-05 13:30:11.142777,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.850000,100,0,100,0,151.850000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184035,,,
TestPybindStrategy,2021-Nov-05 13:30:11.181691,2021-Nov-05 13:30:11.181691,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.830000,100,0,100,0,151.830000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184036,,,
TestPybindStrategy,2021-Nov-05 13:30:11.282563,2021-Nov-05 13:30:11.282563,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.810000,100,0,100,0,151.810000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184037,,,
TestPybindStrategy,2021-Nov-05 13:30:11.352766,2021-Nov-05 13:30:11.352766,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.880000,100,0,100,0,151.880000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184038,,,
TestPybindStrategy,2021-Nov-05 13:30:11.720398,2021-Nov-05 13:30:11.720398,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.940000,100,0,100,0,151.940000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184039,,,
TestPybindStrategy,2021-Nov-05 13:30:11.758594,2021-Nov-05 13:30:11.758594,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.940000,100,0,100,0,151.940000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184040,,,
TestPybindStrategy,2021-Nov-05 13:30:11.758626,2021-Nov-05 13:30:11.758626,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.940000,100,0,100,0,151.940000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184041,,,
TestPybindStrategy,2021-Nov-05 13:30:11.791197,2021-Nov-05 13:30:11.792915,FILLED,FILL,AAPL,BUY,LIMIT,DAY,152.600000,100,0,100,0,152.600000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184042,,,
TestPybindStrategy,2021-Nov-05 13:30:11.822927,2021-Nov-05 13:30:11.822927,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.950000,100,0,100,0,151.950000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184043,,,
TestPybindStrategy,2021-Nov-05 13:30:12.143010,2021-Nov-05 13:30:12.143305,FILLED,FILL,AAPL,BUY,LIMIT,DAY,152.600000,100,0,100,0,152.600000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184044,,,
TestPybindStrategy,2021-Nov-05 13:30:12.449957,2021-Nov-05 13:30:12.449957,FILLED,FILL,AAPL,SELL,LIMIT,DAY,1.000000,-100,0,-100,0,151.930000,0.460323,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184045,,,
TestPybindStrategy,2021-Nov-05 13:30:12.449957,2021-Nov-05 13:30:12.450470,FILLED,FILL,AAPL,BUY,LIMIT,DAY,152.600000,100,0,100,0,152.600000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184046,,,
TestPybindStrategy,2021-Nov-05 13:30:12.554053,2021-Nov-05 13:30:12.554053,FILLED,FILL,AAPL,SELL,LIMIT,DAY,1.000000,-100,0,-100,0,151.910000,0.460278,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184047,,,
TestPybindStrategy,2021-Nov-05 13:30:12.554053,2021-Nov-05 13:30:12.554245,FILLED,FILL,AAPL,BUY,LIMIT,DAY,152.600000,100,0,100,0,152.600000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184048,,,
TestPybindStrategy,2021-Nov-05 13:30:12.747170,2021-Nov-05 13:30:12.747170,FILLED,FILL,AAPL,SELL,LIMIT,DAY,1.000000,-100,0,-100,0,151.910000,0.460278,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184049,,,
TestPybindStrategy,2021-Nov-05 13:30:12.747170,2021-Nov-05 13:30:12.790665,FILLED,FILL,AAPL,BUY,LIMIT,DAY,152.600000,100,0,100,0,152.600000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184050,,,
TestPybindStrategy,2021-Nov-05 13:30:12.811917,2021-Nov-05 13:30:12.812019,FILLED,FILL,AAPL,BUY,LIMIT,DAY,152.600000,100,0,100,0,152.600000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184051,,,
TestPybindStrategy,2021-Nov-05 13:30:13.058265,2021-Nov-05 13:30:13.058265,FILLED,FILL,AAPL,SELL,LIMIT,DAY,1.000000,-100,0,-100,0,151.910000,0.460278,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184052,,,
TestPybindStrategy,2021-Nov-05 13:30:13.058265,2021-Nov-05 13:30:13.058352,FILLED,FILL,AAPL,BUY,LIMIT,DAY,152.600000,100,0,100,0,152.600000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184053,,,
TestPybindStrategy,2021-Nov-05 13:30:13.058352,2021-Nov-05 13:30:13.058352,FILLED,FILL,AAPL,SELL,LIMIT,DAY,1.000000,-100,0,-100,0,151.910000,0.460278,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184054,,,
TestPybindStrategy,2021-Nov-05 13:30:13.058352,2021-Nov-05 13:30:13.058386,FILLED,FILL,AAPL,BUY,LIMIT,DAY,152.600000,100,0,100,0,152.600000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184055,,,
TestPybindStrategy,2021-Nov-05 13:30:13.354002,2021-Nov-05 13:30:13.354002,FILLED,FILL,AAPL,SELL,LIMIT,DAY,1.000000,-100,0,-100,0,151.920000,0.460301,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184056,,,
TestPybindStrategy,2021-Nov-05 13:30:13.354002,2021-Nov-05 13:30:13.354002,FILLED,FILL,AAPL,BUY,LIMIT,DAY,151.970000,100,0,100,0,151.970000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184057,,,
TestPybindStrategy,2021-Nov-05 13:30:13.360809,2021-Nov-05 13:30:13.360809,FILLED,FILL,AAPL,SELL,LIMIT,DAY,1.000000,-100,0,-100,0,151.920000,0.460301,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,365733645184058,,,
